subject	variable	value	sample_plant_anatomical_entity	sample_collection_date	sample_institute	sample_city	sample_country	sample_associated_interval	sample_associated_factor
PI 650147	Leaves @Flowering (#)	32.8			Bayer Crop Science		green house in California Bay area		
PI 650148	Leaves @Flowering (#)	31.4			Bayer Crop Science		green house in California Bay area		
PI 650149	Leaves @Flowering (#)	40.6			Bayer Crop Science		green house in California Bay area		
PI 650150	Leaves @Flowering (#)	32.2			Bayer Crop Science		green house in California Bay area		
PI 650151	Leaves @Flowering (#)	35.6			Bayer Crop Science		green house in California Bay area		
PI 650152*	Leaves @Flowering (#)	28.0			Bayer Crop Science		green house in California Bay area		
PI 650153	Leaves @Flowering (#)	28.2			Bayer Crop Science		green house in California Bay area		
PI 650154	Leaves @Flowering (#)	33.6			Bayer Crop Science		green house in California Bay area		
PI 650155*	Leaves @Flowering (#)	23.0			Bayer Crop Science		green house in California Bay area		
PI 650156	Leaves @Flowering (#)	32.5			Bayer Crop Science		green house in California Bay area		
PI 650157A*	Leaves @Flowering (#)	19.8			Bayer Crop Science		green house in California Bay area		
PI 650157B	Leaves @Flowering (#)	21.3			Bayer Crop Science		green house in California Bay area		
PI 650158A*	Leaves @Flowering (#)	28.6			Bayer Crop Science		green house in California Bay area		
PI 650158B	Leaves @Flowering (#)	35.4			Bayer Crop Science		green house in California Bay area		
PI 650159	Leaves @Flowering (#)	32.8			Bayer Crop Science		green house in California Bay area		
PI 650163	Leaves @Flowering (#)	30.6			Bayer Crop Science		green house in California Bay area		
PI 650164	Leaves @Flowering (#)	31.6			Bayer Crop Science		green house in California Bay area		
PI 650165	Leaves @Flowering (#)	30.6			Bayer Crop Science		green house in California Bay area		
PI 650166	Leaves @Flowering (#)	30.1			Bayer Crop Science		green house in California Bay area		
PI 650167*	Leaves @Flowering (#)	32.8			Bayer Crop Science		green house in California Bay area		
PI 650168*	Leaves @Flowering (#)	18.3			Bayer Crop Science		green house in California Bay area		
Suneson	Leaves @Flowering (#)	32.0			Bayer Crop Science		green house in California Bay area		
PI 258366	Height @Flowering (cm)	48.3			Bayer Crop Science		green house in California Bay area		
PI 258367	Height @Flowering (cm)	49.4			Bayer Crop Science		green house in California Bay area		
PI 304269	Height @Flowering (cm)	50.9			Bayer Crop Science		green house in California Bay area		
PI 304270	Height @Flowering (cm)	50.9			Bayer Crop Science		green house in California Bay area		
PI 304271	Height @Flowering (cm)	49.6			Bayer Crop Science		green house in California Bay area		
PI 311735	Height @Flowering (cm)	50.7			Bayer Crop Science		green house in California Bay area		
PI 311736*	Height @Flowering (cm)	30.8			Bayer Crop Science		green house in California Bay area		
PI 597833A	Height @Flowering (cm)	38.8			Bayer Crop Science		green house in California Bay area		
PI 597833B	Height @Flowering (cm)	46.8			Bayer Crop Science		green house in California Bay area		
PI 633192	Height @Flowering (cm)	36.4			Bayer Crop Science		green house in California Bay area		
PI 633193*	Height @Flowering (cm)	43.5			Bayer Crop Science		green house in California Bay area		
PI 633194	Height @Flowering (cm)	50.0			Bayer Crop Science		green house in California Bay area		
PI 650140	Height @Flowering (cm)	49.5			Bayer Crop Science		green house in California Bay area		
PI 650141	Height @Flowering (cm)	41.0			Bayer Crop Science		green house in California Bay area		
PI 650142A	Height @Flowering (cm)	38.5			Bayer Crop Science		green house in California Bay area		
PI 650142B	Height @Flowering (cm)	45.6			Bayer Crop Science		green house in California Bay area		
PI 650143*	Height @Flowering (cm)	32.5			Bayer Crop Science		green house in California Bay area		
PI 650144	Height @Flowering (cm)	47.4			Bayer Crop Science		green house in California Bay area		
PI 650145	Height @Flowering (cm)	44.2			Bayer Crop Science		green house in California Bay area		
PI 650146	Height @Flowering (cm)	49.0			Bayer Crop Science		green house in California Bay area		
PI 650147	Height @Flowering (cm)	48.6			Bayer Crop Science		green house in California Bay area		
PI 650148	Height @Flowering (cm)	47.0			Bayer Crop Science		green house in California Bay area		
PI 650149	Height @Flowering (cm)	50.3			Bayer Crop Science		green house in California Bay area		
PI 650150	Height @Flowering (cm)	40.2			Bayer Crop Science		green house in California Bay area		
PI 650151	Height @Flowering (cm)	56.5			Bayer Crop Science		green house in California Bay area		
PI 650152*	Height @Flowering (cm)	46.8			Bayer Crop Science		green house in California Bay area		
PI 650153	Height @Flowering (cm)	51.6			Bayer Crop Science		green house in California Bay area		
PI 650154	Height @Flowering (cm)	60.6			Bayer Crop Science		green house in California Bay area		
PI 650155*	Height @Flowering (cm)	39.2			Bayer Crop Science		green house in California Bay area		
PI 650156	Height @Flowering (cm)	54.4			Bayer Crop Science		green house in California Bay area		
PI 650157A*	Height @Flowering (cm)	28.6			Bayer Crop Science		green house in California Bay area		
PI 650157B	Height @Flowering (cm)	40.7			Bayer Crop Science		green house in California Bay area		
PI 650158A*	Height @Flowering (cm)	36.6			Bayer Crop Science		green house in California Bay area		
PI 650158B	Height @Flowering (cm)	47.2			Bayer Crop Science		green house in California Bay area		
PI 650159	Height @Flowering (cm)	62.1			Bayer Crop Science		green house in California Bay area		
PI 650163	Height @Flowering (cm)	44.3			Bayer Crop Science		green house in California Bay area		
PI 650164	Height @Flowering (cm)	39.7			Bayer Crop Science		green house in California Bay area		
PI 650165	Height @Flowering (cm)	58.4			Bayer Crop Science		green house in California Bay area		
PI 650166	Height @Flowering (cm)	43.1			Bayer Crop Science		green house in California Bay area		
PI 650167*	Height @Flowering (cm)	23.0			Bayer Crop Science		green house in California Bay area		
PI 650168*	Height @Flowering (cm)	29.7			Bayer Crop Science		green house in California Bay area		
Suneson	Height @Flowering (cm)	50.5			Bayer Crop Science		green house in California Bay area		
PI 258366	Width @Flowering (cm)	22.6			Bayer Crop Science		green house in California Bay area		
PI 258367	Width @Flowering (cm)	18.9			Bayer Crop Science		green house in California Bay area		
PI 304269	Width @Flowering (cm)	21.6			Bayer Crop Science		green house in California Bay area		
PI 304270	Width @Flowering (cm)	22.6			Bayer Crop Science		green house in California Bay area		
PI 304271	Width @Flowering (cm)	23.0			Bayer Crop Science		green house in California Bay area		
PI 311735	Width @Flowering (cm)	18.1			Bayer Crop Science		green house in California Bay area		
PI 311736*	Width @Flowering (cm)	25.1			Bayer Crop Science		green house in California Bay area		
PI 597833A	Width @Flowering (cm)	20.6			Bayer Crop Science		green house in California Bay area		
PI 597833B	Width @Flowering (cm)	18.2			Bayer Crop Science		green house in California Bay area		
PI 633192	Width @Flowering (cm)	24.3			Bayer Crop Science		green house in California Bay area		
PI 633193*	Width @Flowering (cm)	17.4			Bayer Crop Science		green house in California Bay area		
