subject	variable	value	sample_plant_anatomical_entity	sample_collection_date	sample_institute	sample_city	sample_country	sample_associated_interval	sample_associated_factor
UNT44	u/mg fw - average	0.538461538461538	Leaf		AIT		Austria		Control
UNT42	u/mg fw - average	0.547619047619048	Leaf		AIT		Austria		Control
UNT14	u/mg fw - average	0.619496855345912	Leaf		AIT		Austria		Control
UNT16	u/mg fw - average	0.572562358276644	Leaf		AIT		Austria		Control
UNT1	u/mg fw - average	0.449685534591195	Leaf		AIT		Austria		Control
UNT2	u/mg fw - average	0.445533769063181	Leaf		AIT		Austria		Control
UNT56	u/mg fw - average	0.562091503267974	Leaf		AIT		Austria		Control
UNT19	u/mg fw - average	0.599358974358974	Leaf		AIT		Austria		Control
UNT28	u/mg fw - average	0.767573696145125	Leaf		AIT		Austria		Control
UNT50	u/mg fw - average	0.597777777777778	Leaf		AIT		Austria		Control
UNT35	u/mg fw - average	0.550925925925926	Leaf		AIT		Austria		Control
UNT37	u/mg fw - average	0.47542735042735	Leaf		AIT		Austria		Control
UNT9	u/mg fw - average	0.59508547008547	Leaf		AIT		Austria		Control
UNT31	u/mg fw - average	0.523965141612201	Leaf		AIT		Austria		Control
UNT25	u/mg fw - average	0.507478632478633	Leaf		AIT		Austria		Control
UNT20	u/mg fw - average	0.462962962962963	Leaf		AIT		Austria		Control
UNT21	u/mg fw - average	0.442307692307692	Leaf		AIT		Austria		Control
UNT45	u/mg fw - average	0.382222222222222	Leaf		AIT		Austria		Control
UNT52	u/mg fw - average	0.509433962264151	Leaf		AIT		Austria		Control
UNT13	u/mg fw - average	0.552222222222222	Leaf		AIT		Austria		Control
UNT37	u/mg fw - average	0.58843537414966	Leaf		AIT		Austria		Control
UNT13	u/mg fw - average	0.58	Leaf		AIT		Austria		Control
UNT1	u/mg fw - average	0.487268518518519	Leaf		AIT		Austria		Control
UNT18	u/mg fw - average	0.521541950113379	Leaf		AIT		Austria		Control
UNT17	u/mg fw - average	0.462606837606838	Leaf		AIT		Austria		Control
UNT57	u/mg fw - average	0.699346405228758	Leaf		AIT		Austria		Control
UNT28	u/mg fw - average	0.711111111111111	Leaf		AIT		Austria		Control
UNT31	u/mg fw - average	0.591880341880342	Leaf		AIT		Austria		Control
UNT40	u/mg fw - average	0.565759637188209	Leaf		AIT		Austria		Control
UNT45	u/mg fw - average	0.537037037037037	Leaf		AIT		Austria		Control
UNT33	u/mg fw - average	0.651927437641723	Leaf		AIT		Austria		Control
