subject	variable	value	sample_plant_anatomical_entity	sample_collection_date	sample_institute	sample_city	sample_country	sample_associated_interval	sample_associated_factor
UNT4	seedssampled	173.6			RRES		United Kingdom		Control
UNT46	seedssampled	162.8			RRES		United Kingdom		Control
UNT18	maxseedpersilique	18.0			RRES		United Kingdom		Control
UNT21	maxseedpersilique	17.7			RRES		United Kingdom		Control
UNT4	maxseedpersilique	18.2			RRES		United Kingdom		Control
UNT46	maxseedpersilique	17.4			RRES		United Kingdom		Control
UNT18	minseedpersilique	9.1			RRES		United Kingdom		Control
UNT21	minseedpersilique	9.0			RRES		United Kingdom		Control
UNT4	minseedpersilique	8.3			RRES		United Kingdom		Control
UNT46	minseedpersilique	8.6			RRES		United Kingdom		Control
UNT18	seeddryweightofseedssampled(g)	0.046607			RRES		United Kingdom		Control
UNT21	seeddryweightofseedssampled(g)	0.03238			RRES		United Kingdom		Control
UNT4	seeddryweightofseedssampled(g)	0.052287			RRES		United Kingdom		Control
UNT46	seeddryweightofseedssampled(g)	0.039576			RRES		United Kingdom		Control
UNT18	dryweightperseed(g)	0.000262671766843			RRES		United Kingdom		Control
UNT21	dryweightperseed(g)	0.000179231857126			RRES		United Kingdom		Control
UNT4	dryweightperseed(g)	0.00029346548576			RRES		United Kingdom		Control
UNT46	dryweightperseed(g)	0.000229039614959			RRES		United Kingdom		Control
UNT18	dryweightperseed(mg)	0.262671766843299			RRES		United Kingdom		Control
UNT21	dryweightperseed(mg)	0.179231857126016			RRES		United Kingdom		Control
UNT4	dryweightperseed(mg)	0.293465485759831			RRES		United Kingdom		Control
UNT46	dryweightperseed(mg)	0.229039614958921			RRES		United Kingdom		Control
UNT18	flowersopen3dos	22.8095238095238			RRES		United Kingdom		Control
UNT21	flowersopen3dos	28.25			RRES		United Kingdom		Control
UNT4	flowersopen3dos	31.4545454545455			RRES		United Kingdom		Control
UNT46	flowersopen3dos	25.2368421052632			RRES		United Kingdom		Control
