subject	variable	value	sample_plant_anatomical_entity	sample_collection_date	sample_institute	sample_city	sample_country	sample_associated_interval	sample_associated_factor
UNT3	antocyanin value n°2	0.456			INRAE		France		
UNT4	antocyanin value n°2	0.309			INRAE		France		
UNT5	antocyanin value n°2	0.397			INRAE		France		
UNT6	antocyanin value n°2	0.327			INRAE		France		
UNT7	antocyanin value n°2	0.324			INRAE		France		
UNT8	antocyanin value n°2	0.316			INRAE		France		
UNT9	antocyanin value n°2	0.396			INRAE		France		
UNT10	antocyanin value n°2	0.346			INRAE		France		
UNT11	antocyanin value n°2	0.335			INRAE		France		
UNT12	antocyanin value n°2	0.305			INRAE		France		
UNT13	antocyanin value n°2	0.32			INRAE		France		
UNT14	antocyanin value n°2	0.284			INRAE		France		
UNT15	antocyanin value n°2	0.304			INRAE		France		
UNT16	antocyanin value n°2	0.356			INRAE		France		
UNT17	antocyanin value n°2	0.371			INRAE		France		
UNT18	antocyanin value n°2	0.348			INRAE		France		
UNT19	antocyanin value n°2	0.318			INRAE		France		
UNT20	antocyanin value n°2	0.338			INRAE		France		
UNT21	antocyanin value n°2	NaN			INRAE		France		
UNT22	antocyanin value n°2	0.464			INRAE		France		
UNT23	antocyanin value n°2	0.398			INRAE		France		
UNT24	antocyanin value n°2	0.346			INRAE		France		
UNT25	antocyanin value n°2	0.312			INRAE		France		
UNT26	antocyanin value n°2	NaN			INRAE		France		
UNT27	antocyanin value n°2	0.36			INRAE		France		
UNT28	antocyanin value n°2	0.29			INRAE		France		
UNT29	antocyanin value n°2	0.351			INRAE		France		
UNT30	antocyanin value n°2	0.346			INRAE		France		
UNT31	antocyanin value n°2	0.404			INRAE		France		
UNT32	antocyanin value n°2	0.392			INRAE		France		
UNT33	antocyanin value n°2	0.377			INRAE		France		
UNT34	antocyanin value n°2	0.304			INRAE		France		
UNT35	antocyanin value n°2	0.41			INRAE		France		
UNT37	antocyanin value n°2	0.305			INRAE		France		
